lineup_id,lineup_names,team,games_played,min,off_rating,def_rating,net_rating,ast_pct,oreb_pct,dreb_pct,reb_pct,tov_pct,efg_pct,ts_pct,pace,pie,possessions,season
-101108-203109-1628969-1629028-1629661-,C. Paul - J. Crowder - M. Bridges - D. Ayton - C. Johnson,PHX,12,82.0,111.5,87.0,24.5,0.667,0.234,0.76,0.531,0.149,0.567,0.613,102.23,0.64,174,2020-21
-1626179-1628970-1628984-1628998-1629023-,T. Rozier - M. Bridges - D. Graham - C. Martin - P. Washington,CHA,13,82.0,135.2,113.8,21.4,0.82,0.228,0.695,0.466,0.091,0.671,0.683,101.88,0.578,176,2020-21
-201571-201572-203114-203507-1628978-,D. Augustin - B. Lopez - K. Middleton - G. Antetokounmpo - D. DiVincenzo,MIL,16,81.0,126.0,94.3,31.7,0.59,0.244,0.846,0.568,0.105,0.605,0.635,105.62,0.658,181,2020-21
-201145-201599-201935-202681-203925-,J. Green - D. Jordan - J. Harden - K. Irving - J. Harris,BKN,12,81.0,115.5,135.5,-20.0,0.526,0.169,0.739,0.45,0.098,0.579,0.613,100.65,0.458,174,2020-21
-202324-203903-204060-1626220-1628378-,D. Favors - J. Clarkson - J. Ingles - R. O'Neale - D. Mitchell,UTA,34,80.0,106.4,118.9,-12.5,0.563,0.322,0.767,0.521,0.127,0.477,0.537,104.23,0.395,173,2020-21
-2730-202699-1627788-1629003-1629680-,D. Howard - T. Harris - F. Korkmaz - S. Milton - M. Thybulle,PHI,21,80.0,102.4,90.1,12.3,0.523,0.356,0.744,0.554,0.159,0.486,0.523,102.26,0.56,170,2020-21
-201188-202693-203471-203484-1628398-,M. Gasol - M. Morris - D. Schroder - K. Caldwell-Pope - K. Kuzma,LAL,6,80.0,87.6,100.0,-12.4,0.746,0.156,0.833,0.509,0.224,0.511,0.528,102.75,0.438,170,2020-21
-201959-203493-203901-203944-1629628-,T. Gibson - R. Bullock - E. Payton - J. Randle - R. Barrett,NYK,18,80.0,105.6,105.6,0.0,0.493,0.309,0.72,0.513,0.124,0.5,0.534,106.38,0.492,177,2020-21
-2546-202683-203081-1627884-1629018-,C. Anthony - E. Kanter - D. Lillard - D. Jones Jr. - G. Trent Jr.,POR,15,79.0,108.4,115.2,-6.9,0.397,0.34,0.643,0.481,0.09,0.465,0.513,100.28,0.464,167,2020-21
-202324-202711-203903-204060-1626220-,D. Favors - B. Bogdanovic - J. Clarkson - J. Ingles - R. O'Neale,UTA,16,79.0,101.2,104.6,-3.4,0.629,0.19,0.833,0.521,0.145,0.521,0.561,105.22,0.498,172,2020-21
-200768-1626181-1627783-1627832-1628449-,K. Lowry - N. Powell - P. Siakam - F. VanVleet - C. Boucher,TOR,15,79.0,113.9,111.2,2.7,0.644,0.256,0.714,0.482,0.111,0.579,0.611,108.73,0.518,180,2020-21
-202689-203935-1627759-1628369-1628464-,K. Walker - M. Smart - J. Brown - J. Tatum - D. Theis,BOS,7,79.0,122.2,119.5,2.7,0.6,0.218,0.716,0.461,0.099,0.605,0.633,101.71,0.525,171,2020-21
-203083-1626204-1626224-1628422-1630171-,A. Drummond - L. Nance Jr. - C. Osman - D. Dotson - I. Okoro,CLE,6,78.0,103.2,96.8,6.4,0.603,0.282,0.74,0.51,0.186,0.526,0.545,95.89,0.498,156,2020-21
-1626224-1628386-1629012-1629636-1630171-,C. Osman - J. Allen - C. Sexton - D. Garland - I. Okoro,CLE,7,78.0,103.1,118.1,-15.0,0.591,0.296,0.797,0.517,0.173,0.517,0.539,99.06,0.4,162,2020-21
-201980-202699-203552-1627732-1628396-,D. Green - T. Harris - S. Curry - B. Simmons - T. Bradley,PHI,6,78.0,108.4,109.9,-1.5,0.644,0.289,0.808,0.54,0.156,0.556,0.562,101.17,0.512,167,2020-21
-203457-203493-203944-1629628-1630193-,N. Noel - R. Bullock - J. Randle - R. Barrett - I. Quickley,NYK,10,78.0,118.3,105.0,13.3,0.597,0.333,0.767,0.552,0.177,0.588,0.626,100.44,0.542,164,2020-21
-201586-201587-202331-202695-202704-,S. Ibaka - N. Batum - P. George - K. Leonard - R. Jackson,LAC,10,78.0,138.0,104.9,33.0,0.624,0.269,0.788,0.551,0.101,0.673,0.688,97.88,0.627,158,2020-21
-2738-202710-1628389-1629130-1629639-,A. Iguodala - J. Butler - B. Adebayo - D. Robinson - T. Herro,MIA,20,77.0,105.0,100.6,4.4,0.733,0.203,0.811,0.529,0.163,0.567,0.612,99.47,0.556,160,2020-21
-200752-201942-201988-1627751-1630170-,R. Gay - D. DeRozan - P. Mills - J. Poeltl - D. Vassell,SAS,24,77.0,95.4,101.8,-6.4,0.603,0.352,0.74,0.551,0.127,0.454,0.492,105.57,0.492,173,2020-21
-201142-201145-201935-202681-203925-,K. Durant - J. Green - J. Harden - K. Irving - J. Harris,BKN,7,76.0,125.6,108.2,17.4,0.558,0.242,0.808,0.54,0.128,0.639,0.674,102.25,0.596,164,2020-21
-202340-203482-1626174-1629645-1630256-,A. Bradley - K. Olynyk - C. Wood - K. Porter Jr. - J. Tate,HOU,5,75.0,120.7,114.6,6.1,0.566,0.265,0.764,0.521,0.14,0.615,0.632,104.52,0.531,164,2020-21
-203914-1628407-1628976-1629643-1630175-,G. Harris - D. Bacon - W. Carter Jr. - C. Okeke - C. Anthony,ORL,6,75.0,90.3,115.6,-25.3,0.521,0.163,0.727,0.408,0.084,0.417,0.482,99.06,0.382,155,2020-21
-203914-1628407-1628976-1629021-1630175-,G. Harris - D. Bacon - W. Carter Jr. - M. Wagner - C. Anthony,ORL,7,75.0,87.4,118.5,-31.0,0.564,0.258,0.73,0.494,0.164,0.436,0.46,101.41,0.354,159,2020-21
-203488-1628977-1629026-1630177-1630197-,M. Muscala - H. Diallo - K. Williams - T. Maledon - A. Pokusevski,OKC,11,74.0,87.0,89.3,-2.3,0.525,0.315,0.737,0.529,0.167,0.449,0.454,103.99,0.442,162,2020-21
-201939-203110-203145-203952-1629308-,S. Curry - D. Green - K. Bazemore - A. Wiggins - J. Toscano-Anderson,GSW,19,74.0,107.2,105.5,1.7,0.662,0.206,0.753,0.507,0.144,0.587,0.631,108.18,0.555,167,2020-21
-201942-1627749-1627751-1629640-1630170-,D. DeRozan - D. Murray - J. Poeltl - K. Johnson - D. Vassell,SAS,14,73.0,99.4,104.3,-5.0,0.522,0.213,0.821,0.5,0.139,0.518,0.535,104.75,0.477,158,2020-21
-2544-201188-203471-203484-1628398-,L. James - M. Gasol - D. Schroder - K. Caldwell-Pope - K. Kuzma,LAL,6,73.0,111.8,109.2,2.6,0.544,0.222,0.744,0.517,0.171,0.605,0.623,99.37,0.512,152,2020-21
-1629647-1629650-1629652-1630177-1630197-,D. Bazley - M. Brown - L. Dort - T. Maledon - A. Pokusevski,OKC,6,72.0,98.8,110.6,-11.8,0.557,0.238,0.705,0.477,0.18,0.507,0.53,106.93,0.422,161,2020-21
-201980-202699-203552-203954-1629680-,D. Green - T. Harris - S. Curry - J. Embiid - M. Thybulle,PHI,7,72.0,116.6,105.1,11.5,0.538,0.357,0.775,0.603,0.204,0.606,0.66,105.15,0.577,157,2020-21
-1628367-1629635-1630165-1630180-1630191-,J. Jackson - S. Doumbouya - K. Hayes - S. Bey - I. Stewart,DET,5,72.0,93.0,103.9,-10.9,0.679,0.284,0.7,0.5,0.217,0.492,0.529,103.69,0.455,157,2020-21
-201937-1626156-1626157-1630162-1630183-,R. Rubio - D. Russell - K. Towns - A. Edwards - J. McDaniels,MIN,14,72.0,119.6,130.2,-10.6,0.71,0.275,0.705,0.477,0.12,0.578,0.619,106.11,0.467,158,2020-21
-203506-1626167-1627734-1627763-1628988-,V. Oladipo - M. Turner - D. Sabonis - M. Brogdon - A. Holiday,IND,5,72.0,101.4,117.6,-16.2,0.556,0.195,0.603,0.394,0.117,0.496,0.521,97.87,0.383,145,2020-21
-203085-203932-203999-1629008-1630267-,A. Rivers - A. Gordon - N. Jokic - M. Porter Jr. - F. Campazzo,DEN,9,71.0,111.7,98.1,13.6,0.71,0.241,0.764,0.49,0.091,0.507,0.557,104.39,0.544,154,2020-21
-1626156-1626157-1629006-1630162-1630183-,D. Russell - K. Towns - J. Okogie - A. Edwards - J. McDaniels,MIN,10,71.0,113.4,101.3,12.1,0.594,0.203,0.741,0.503,0.172,0.629,0.657,106.93,0.558,157,2020-21
-203200-204456-1626167-1627734-1627763-,J. Holiday - T. McConnell - M. Turner - D. Sabonis - M. Brogdon,IND,19,71.0,86.7,108.3,-21.6,0.592,0.171,0.71,0.417,0.133,0.445,0.477,104.2,0.354,150,2020-21
-203524-203991-203992-1628989-1629164-,S. Hill - C. Capela - B. Bogdanovic - K. Huerter - B. Goodwin,ATL,7,71.0,115.6,100.7,15.0,0.607,0.261,0.787,0.535,0.129,0.6,0.619,99.5,0.582,147,2020-21
-1626224-1628386-1629012-1629731-1630171-,C. Osman - J. Allen - C. Sexton - D. Wade - I. Okoro,CLE,8,70.0,113.7,126.5,-12.8,0.685,0.266,0.763,0.504,0.158,0.549,0.599,93.72,0.441,139,2020-21
-203200-203926-204456-1627734-1627763-,J. Holiday - D. McDermott - T. McConnell - D. Sabonis - M. Brogdon,IND,19,70.0,122.4,94.9,27.5,0.753,0.222,0.803,0.53,0.132,0.634,0.655,106.22,0.627,152,2020-21
-203090-1626153-1626158-1627741-1628963-,M. Harkless - D. Wright - R. Holmes - B. Hield - M. Bagley III,SAC,5,70.0,107.0,94.4,12.6,0.5,0.254,0.64,0.471,0.148,0.551,0.558,97.8,0.559,142,2020-21
-202693-203083-203471-203484-1628398-,M. Morris - A. Drummond - D. Schroder - K. Caldwell-Pope - K. Kuzma,LAL,5,70.0,112.5,119.3,-6.8,0.678,0.29,0.79,0.54,0.181,0.597,0.628,97.48,0.475,144,2020-21
-202687-1626179-1629023-1629667-1630163-,B. Biyombo - T. Rozier - P. Washington - J. McDaniels - L. Ball,CHA,7,69.0,89.7,137.2,-47.5,0.654,0.256,0.723,0.469,0.158,0.472,0.481,100.89,0.315,146,2020-21
-202709-203084-1626158-1627741-1628368-,C. Joseph - H. Barnes - R. Holmes - B. Hield - D. Fox,SAC,17,69.0,98.6,117.0,-18.4,0.566,0.186,0.71,0.446,0.099,0.487,0.526,99.12,0.404,142,2020-21
-200768-1627783-1627832-1628384-1628449-,K. Lowry - P. Siakam - F. VanVleet - O. Anunoby - C. Boucher,TOR,11,69.0,108.3,105.0,3.4,0.691,0.243,0.68,0.463,0.111,0.512,0.552,98.98,0.52,144,2020-21
-202696-203095-203516-203932-1630175-,N. Vucevic - E. Fournier - J. Ennis III - A. Gordon - C. Anthony,ORL,6,69.0,113.2,111.7,1.5,0.632,0.222,0.712,0.469,0.111,0.559,0.581,100.79,0.496,144,2020-21
-203083-1626204-1629012-1629636-1630171-,A. Drummond - L. Nance Jr. - C. Sexton - D. Garland - I. Okoro,CLE,6,68.0,98.6,102.1,-3.5,0.709,0.302,0.848,0.606,0.231,0.531,0.557,100.55,0.543,143,2020-21
-203486-203924-1628367-1630180-1630240-,M. Plumlee - J. Grant - J. Jackson - S. Bey - S. Lee,DET,10,68.0,104.3,108.5,-4.2,0.784,0.235,0.8,0.5,0.129,0.504,0.548,98.99,0.464,139,2020-21
-203490-203897-1628976-1629632-1630172-,O. Porter Jr. - Z. LaVine - W. Carter Jr. - C. White - P. Williams,CHI,13,68.0,106.3,128.0,-21.7,0.517,0.254,0.783,0.514,0.161,0.528,0.551,104.13,0.375,143,2020-21
-202711-203497-203903-1626220-1628378-,B. Bogdanovic - R. Gobert - J. Clarkson - R. O'Neale - D. Mitchell,UTA,26,67.0,98.7,107.8,-9.1,0.396,0.162,0.728,0.47,0.107,0.526,0.566,108.32,0.482,149,2020-21
-201572-201950-203114-203507-1627854-,B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo - B. Forbes,MIL,19,67.0,110.4,104.9,5.5,0.517,0.288,0.737,0.517,0.111,0.504,0.543,103.5,0.548,144,2020-21
-2730-201980-202699-203552-1627732-,D. Howard - D. Green - T. Harris - S. Curry - B. Simmons,PHI,18,67.0,98.6,129.7,-31.0,0.566,0.133,0.597,0.378,0.169,0.565,0.6,104.51,0.363,148,2020-21
-202330-1626179-1628970-1628984-1629023-,G. Hayward - T. Rozier - M. Bridges - D. Graham - P. Washington,CHA,19,67.0,118.8,88.4,30.4,0.618,0.23,0.756,0.525,0.114,0.589,0.65,106.18,0.693,149,2020-21
-1626179-1628970-1628984-1629023-1629667-,T. Rozier - M. Bridges - D. Graham - P. Washington - J. McDaniels,CHA,8,67.0,101.4,105.1,-3.7,0.72,0.178,0.697,0.443,0.116,0.525,0.542,97.61,0.479,138,2020-21
-201572-201950-203114-203507-1626192-,B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo - P. Connaughton,MIL,21,66.0,102.0,78.9,23.0,0.5,0.233,0.885,0.619,0.178,0.613,0.617,110.14,0.686,152,2020-21
-202685-1628415-1629630-1629634-1630217-,J. Valanciunas - D. Brooks - J. Morant - B. Clarke - D. Bane,MEM,18,66.0,113.2,98.7,14.5,0.652,0.434,0.886,0.651,0.158,0.536,0.568,109.56,0.575,152,2020-21
-2544-202083-202693-1626149-1628398-,L. James - W. Matthews - M. Morris - M. Harrell - K. Kuzma,LAL,10,66.0,96.5,108.8,-12.4,0.588,0.293,0.746,0.5,0.142,0.483,0.511,101.34,0.42,141,2020-21
-101108-203109-203967-1626164-1628969-,C. Paul - J. Crowder - D. Saric - D. Booker - M. Bridges,PHX,21,65.0,103.9,92.5,11.4,0.5,0.197,0.729,0.471,0.155,0.529,0.583,111.4,0.554,155,2020-21
-1626156-1627823-1629020-1629162-1629675-,D. Russell - J. Hernangomez - J. Vanderbilt - J. McLaughlin - N. Reid,MIN,11,65.0,110.1,100.7,9.5,0.621,0.338,0.757,0.547,0.135,0.564,0.573,108.0,0.588,148,2020-21
-2546-202683-203081-203496-1629014-,C. Anthony - E. Kanter - D. Lillard - R. Covington - A. Simons,POR,13,64.0,131.6,106.8,24.9,0.5,0.262,0.731,0.508,0.081,0.653,0.678,101.2,0.617,136,2020-21
-202324-202711-203903-204060-1628378-,D. Favors - B. Bogdanovic - J. Clarkson - J. Ingles - D. Mitchell,UTA,30,64.0,104.4,109.7,-5.3,0.5,0.18,0.662,0.434,0.146,0.549,0.579,106.2,0.426,137,2020-21
-200755-1626195-1628404-1629627-1630184-,J. Redick - W. Hernangomez - J. Hart - Z. Williamson - K. Lewis Jr.,NOP,8,63.0,118.8,113.0,5.8,0.567,0.297,0.686,0.5,0.13,0.546,0.596,108.88,0.532,138,2020-21
-201937-1626156-1626157-1629020-1630162-,R. Rubio - D. Russell - K. Towns - J. Vanderbilt - A. Edwards,MIN,7,63.0,116.7,87.3,29.3,0.695,0.247,0.712,0.479,0.109,0.552,0.576,106.29,0.665,138,2020-21
-201942-1626168-1627749-1627751-1629022-,D. DeRozan - T. Lyles - D. Murray - J. Poeltl - L. Walker IV,SAS,5,62.0,115.9,122.0,-6.1,0.679,0.258,0.733,0.492,0.119,0.547,0.581,96.65,0.477,126,2020-21
-202330-202687-1626179-1628970-1628984-,G. Hayward - B. Biyombo - T. Rozier - M. Bridges - D. Graham,CHA,17,62.0,92.9,93.5,-0.6,0.581,0.258,0.725,0.504,0.189,0.495,0.53,103.8,0.46,127,2020-21
-202330-203469-1626179-1628970-1630163-,G. Hayward - C. Zeller - T. Rozier - M. Bridges - L. Ball,CHA,18,62.0,98.6,117.7,-19.1,0.685,0.232,0.676,0.453,0.163,0.512,0.543,109.05,0.413,141,2020-21
-203501-1626161-1627827-1628973-1629029-,T. Hardaway Jr. - W. Cauley-Stein - D. Finney-Smith - J. Brunson - L. Doncic,DAL,16,62.0,145.4,108.0,37.4,0.5,0.308,0.646,0.496,0.085,0.674,0.713,99.14,0.648,130,2020-21
-201572-201950-203114-1626171-1628978-,B. Lopez - J. Holiday - K. Middleton - B. Portis - D. DiVincenzo,MIL,11,61.0,103.8,97.0,6.8,0.558,0.224,0.797,0.515,0.128,0.496,0.539,104.86,0.588,133,2020-21
-2772-201609-202710-1628389-1629130-,T. Ariza - G. Dragic - J. Butler - B. Adebayo - D. Robinson,MIA,11,61.0,112.1,103.2,8.9,0.615,0.111,0.746,0.471,0.145,0.617,0.648,98.26,0.564,124,2020-21
-203083-1627752-1629012-1629636-1630171-,A. Drummond - T. Prince - C. Sexton - D. Garland - I. Okoro,CLE,6,60.0,92.9,128.0,-35.1,0.523,0.254,0.763,0.431,0.119,0.42,0.468,100.12,0.297,126,2020-21
-201980-202699-203954-1627732-1629003-,D. Green - T. Harris - J. Embiid - B. Simmons - S. Milton,PHI,13,60.0,109.6,112.4,-2.8,0.617,0.227,0.742,0.528,0.25,0.625,0.688,109.03,0.506,136,2020-21
-1628404-1629627-1629637-1629638-1630184-,J. Hart - Z. Williamson - J. Hayes - N. Alexander-Walker - K. Lewis Jr.,NOP,10,60.0,113.2,86.8,26.4,0.725,0.323,0.747,0.56,0.155,0.509,0.575,103.91,0.701,129,2020-21
-203937-1628415-1629630-1629634-1630214-,K. Anderson - D. Brooks - J. Morant - B. Clarke - X. Tillman,MEM,6,60.0,105.3,114.3,-9.0,0.643,0.154,0.75,0.463,0.158,0.556,0.59,105.79,0.488,133,2020-21
-201567-1629012-1629636-1629731-1630171-,K. Love - C. Sexton - D. Garland - D. Wade - I. Okoro,CLE,6,60.0,109.6,106.2,3.4,0.636,0.154,0.828,0.509,0.148,0.619,0.643,104.74,0.534,135,2020-21
-203501-204001-1626196-1628467-1629029-,T. Hardaway Jr. - K. Porzingis - J. Richardson - M. Kleber - L. Doncic,DAL,8,60.0,117.7,109.7,8.1,0.455,0.192,0.754,0.496,0.145,0.636,0.645,98.49,0.509,124,2020-21
-201144-203497-204060-1626220-1628378-,M. Conley - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,15,59.0,130.2,94.4,35.8,0.571,0.327,0.746,0.569,0.103,0.607,0.673,102.78,0.74,126,2020-21
-2730-1627788-1629003-1629680-1630178-,D. Howard - F. Korkmaz - S. Milton - M. Thybulle - T. Maxey,PHI,12,58.0,103.3,102.4,0.9,0.543,0.373,0.65,0.504,0.146,0.486,0.522,103.56,0.504,123,2020-21
-202683-203081-203496-203918-1629018-,E. Kanter - D. Lillard - R. Covington - R. Hood - G. Trent Jr.,POR,6,58.0,118.3,102.5,15.8,0.529,0.275,0.807,0.516,0.092,0.547,0.57,98.48,0.552,120,2020-21
-2544-1626149-1627936-1628398-1629659-,L. James - M. Harrell - A. Caruso - K. Kuzma - T. Horton-Tucker,LAL,9,58.0,98.3,90.2,8.1,0.614,0.268,0.667,0.469,0.183,0.495,0.533,100.86,0.576,120,2020-21
-2544-202083-1626149-1628398-1629659-,L. James - W. Matthews - M. Harrell - K. Kuzma - T. Horton-Tucker,LAL,10,58.0,109.7,86.2,23.5,0.582,0.296,0.836,0.583,0.177,0.572,0.589,105.89,0.62,124,2020-21
-201566-201577-202722-203078-1629060-,R. Westbrook - R. Lopez - D. Bertans - B. Beal - R. Hachimura,WAS,17,58.0,103.8,116.0,-12.2,0.42,0.353,0.741,0.532,0.136,0.474,0.524,106.19,0.443,132,2020-21
-202684-202689-203935-1627759-1628369-,T. Thompson - K. Walker - M. Smart - J. Brown - J. Tatum,BOS,7,58.0,130.5,132.8,-2.3,0.61,0.261,0.731,0.51,0.144,0.654,0.68,98.76,0.469,118,2020-21
-2546-203918-1628385-1629014-1629018-,C. Anthony - R. Hood - H. Giles III - A. Simons - G. Trent Jr.,POR,10,57.0,102.6,106.8,-4.2,0.455,0.105,0.721,0.424,0.129,0.559,0.574,99.22,0.446,116,2020-21
-203084-1627741-1628368-1628963-1630169-,H. Barnes - B. Hield - D. Fox - M. Bagley III - T. Haliburton,SAC,14,57.0,100.8,124.4,-23.7,0.469,0.242,0.696,0.458,0.167,0.532,0.561,111.33,0.381,132,2020-21
-202710-203482-1629130-1629134-1629644-,J. Butler - K. Olynyk - D. Robinson - K. Nunn - K. Okpala,MIA,7,57.0,111.4,107.8,3.6,0.766,0.186,0.714,0.426,0.096,0.514,0.556,96.96,0.526,114,2020-21
-202696-203516-203932-1628407-1630175-,N. Vucevic - J. Ennis III - A. Gordon - D. Bacon - C. Anthony,ORL,6,57.0,113.4,90.7,22.8,0.519,0.271,0.833,0.54,0.126,0.55,0.572,99.73,0.608,119,2020-21
-201937-1627774-1629020-1629669-1630183-,R. Rubio - J. Layman - J. Vanderbilt - J. Nowell - J. McDaniels,MIN,6,57.0,93.4,86.2,7.3,0.591,0.279,0.735,0.519,0.172,0.485,0.512,103.18,0.544,122,2020-21
-201566-202722-203078-203458-1629060-,R. Westbrook - D. Bertans - B. Beal - A. Len - R. Hachimura,WAS,12,57.0,103.0,109.3,-6.3,0.415,0.314,0.828,0.547,0.121,0.475,0.508,109.79,0.451,132,2020-21
-201152-203897-1628374-1629632-1630172-,T. Young - Z. LaVine - L. Markkanen - C. White - P. Williams,CHI,12,57.0,103.1,113.9,-10.8,0.68,0.295,0.705,0.5,0.173,0.532,0.555,105.38,0.463,127,2020-21
-203085-203901-203944-1629011-1629628-,A. Rivers - E. Payton - J. Randle - M. Robinson - R. Barrett,NYK,9,56.0,88.9,106.3,-17.4,0.514,0.286,0.804,0.504,0.12,0.4,0.436,93.31,0.355,108,2020-21
-101108-203109-1626164-1629028-1629661-,C. Paul - J. Crowder - D. Booker - D. Ayton - C. Johnson,PHX,12,56.0,114.4,104.2,10.2,0.49,0.364,0.759,0.566,0.136,0.547,0.584,100.94,0.568,118,2020-21
-1626164-1626166-1628969-1629028-1629661-,D. Booker - C. Payne - M. Bridges - D. Ayton - C. Johnson,PHX,22,56.0,115.8,109.4,6.4,0.571,0.32,0.78,0.55,0.117,0.59,0.606,100.83,0.529,120,2020-21
-201565-201959-202692-203944-1630193-,D. Rose - T. Gibson - A. Burks - J. Randle - I. Quickley,NYK,18,56.0,87.1,80.0,7.1,0.471,0.224,0.776,0.5,0.097,0.419,0.478,105.48,0.549,124,2020-21
-201976-202331-202694-202695-1627826-,P. Beverley - P. George - M. Morris Sr. - K. Leonard - I. Zubac,LAC,8,56.0,123.6,102.8,20.8,0.588,0.289,0.792,0.561,0.145,0.647,0.661,92.72,0.591,110,2020-21
-201959-202692-203944-1629628-1630193-,T. Gibson - A. Burks - J. Randle - R. Barrett - I. Quickley,NYK,11,56.0,108.4,101.7,6.7,0.435,0.317,0.796,0.527,0.067,0.472,0.532,101.39,0.523,119,2020-21
-201152-202066-202696-1629632-1630172-,T. Young - G. Temple - N. Vucevic - C. White - P. Williams,CHI,11,56.0,131.9,97.4,34.5,0.644,0.338,0.839,0.57,0.059,0.583,0.603,100.38,0.627,119,2020-21
-201577-203078-203526-1629060-1630166-,R. Lopez - B. Beal - R. Neto - R. Hachimura - D. Avdija,WAS,14,55.0,123.1,133.9,-10.8,0.525,0.292,0.795,0.517,0.137,0.626,0.644,100.92,0.456,117,2020-21
-203115-203932-203999-1628420-1629008-,W. Barton - A. Gordon - N. Jokic - M. Morris - M. Porter Jr.,DEN,6,55.0,129.8,133.0,-3.2,0.661,0.357,0.688,0.533,0.132,0.634,0.68,96.29,0.543,114,2020-21
-2546-202683-203468-1626181-1629014-,C. Anthony - E. Kanter - C. McCollum - N. Powell - A. Simons,POR,9,54.0,124.3,118.8,5.5,0.447,0.367,0.611,0.495,0.097,0.558,0.606,91.09,0.507,103,2020-21
-201942-201988-1627749-1627751-1629640-,D. DeRozan - P. Mills - D. Murray - J. Poeltl - K. Johnson,SAS,15,54.0,103.4,112.5,-9.1,0.619,0.278,0.661,0.483,0.129,0.5,0.568,104.39,0.471,116,2020-21
-202330-203469-1626179-1628984-1629023-,G. Hayward - C. Zeller - T. Rozier - D. Graham - P. Washington,CHA,8,54.0,124.0,110.4,13.7,0.804,0.373,0.717,0.536,0.106,0.549,0.575,94.18,0.563,104,2020-21
-202696-203095-203932-1628365-1628407-,N. Vucevic - E. Fournier - A. Gordon - M. Fultz - D. Bacon,ORL,5,54.0,98.4,124.8,-26.4,0.5,0.138,0.75,0.427,0.139,0.505,0.535,107.21,0.385,122,2020-21
-201566-203078-203458-203526-1629060-,R. Westbrook - B. Beal - A. Len - R. Neto - R. Hachimura,WAS,7,54.0,129.5,111.4,18.1,0.656,0.333,0.754,0.557,0.098,0.573,0.618,109.78,0.577,122,2020-21
-201569-1627863-1628021-1628425-1630256-,E. Gordon - D. House Jr. - D. Nwaba - S. Brown - J. Tate,HOU,10,53.0,107.2,113.9,-6.7,0.561,0.262,0.642,0.439,0.09,0.48,0.529,102.57,0.427,111,2020-21
-202330-1626179-1628970-1629023-1630163-,G. Hayward - T. Rozier - M. Bridges - P. Washington - L. Ball,CHA,13,53.0,120.7,113.3,7.4,0.556,0.191,0.704,0.465,0.121,0.633,0.653,103.89,0.537,116,2020-21
-203200-203926-204456-1627734-1628988-,J. Holiday - D. McDermott - T. McConnell - D. Sabonis - A. Holiday,IND,16,53.0,103.1,112.2,-9.1,0.686,0.196,0.62,0.417,0.203,0.602,0.627,112.95,0.479,128,2020-21
-201949-1629627-1629637-1630184-1630230-,J. Johnson - Z. Williamson - J. Hayes - K. Lewis Jr. - N. Marshall,NOP,10,53.0,106.6,97.5,9.1,0.58,0.386,0.774,0.573,0.174,0.524,0.557,108.62,0.517,121,2020-21
-203486-203924-1626153-1628367-1630180-,M. Plumlee - J. Grant - D. Wright - J. Jackson - S. Bey,DET,13,53.0,128.8,112.5,16.3,0.688,0.283,0.674,0.478,0.117,0.636,0.674,100.19,0.586,111,2020-21
-202331-202694-202704-1627826-1628379-,P. George - M. Morris Sr. - R. Jackson - I. Zubac - L. Kennard,LAC,5,53.0,110.7,138.9,-28.2,0.735,0.196,0.829,0.494,0.17,0.613,0.628,101.12,0.405,112,2020-21
-201566-201577-203078-1629060-1630166-,R. Westbrook - R. Lopez - B. Beal - R. Hachimura - D. Avdija,WAS,12,53.0,121.4,115.3,6.0,0.615,0.315,0.689,0.513,0.128,0.574,0.615,108.13,0.533,117,2020-21
-201568-203503-203991-203992-1629027-,D. Gallinari - T. Snell - C. Capela - B. Bogdanovic - T. Young,ATL,11,52.0,103.8,94.4,9.4,0.462,0.149,0.807,0.51,0.113,0.524,0.581,97.82,0.566,106,2020-21
-202339-203500-1627742-1629627-1630230-,E. Bledsoe - S. Adams - B. Ingram - Z. Williamson - N. Marshall,NOP,7,52.0,112.1,122.4,-10.3,0.571,0.185,0.852,0.519,0.086,0.546,0.585,106.85,0.48,116,2020-21
-201145-201599-202681-203925-1629013-,J. Green - D. Jordan - K. Irving - J. Harris - L. Shamet,BKN,9,52.0,98.2,106.2,-8.0,0.65,0.085,0.797,0.481,0.177,0.542,0.576,105.19,0.459,113,2020-21
-203200-203926-1627734-1627747-1629052-,J. Holiday - D. McDermott - D. Sabonis - C. LeVert - O. Brissett,IND,5,52.0,115.5,110.0,5.5,0.796,0.146,0.655,0.425,0.118,0.6,0.62,102.33,0.546,110,2020-21
-202331-202694-202704-1627826-1629611-,P. George - M. Morris Sr. - R. Jackson - I. Zubac - T. Mann,LAC,5,52.0,105.4,117.3,-11.9,0.604,0.214,0.745,0.467,0.134,0.544,0.556,101.61,0.447,112,2020-21
-200794-203914-203999-1627750-1629008-,P. Millsap - G. Harris - N. Jokic - J. Murray - M. Porter Jr.,DEN,5,52.0,110.1,126.6,-16.5,0.75,0.217,0.791,0.494,0.183,0.629,0.631,100.71,0.479,109,2020-21
-203082-203920-203932-1628407-1629109-,T. Ross - K. Birch - A. Gordon - D. Bacon - G. Clark,ORL,6,52.0,109.0,94.5,14.5,0.65,0.393,0.782,0.578,0.144,0.474,0.536,101.73,0.584,111,2020-21
